,floor,floors_count,rooms_count,total_meters,price,lat,lon,author_type_homeowner,author_type_official_representative,author_type_real_estate_agent,author_type_realtor,author_type_representative_developer,district_quality,quality_price
9197,0.0,17.0,2.0,57.4,16825891,55.8646371,37.6044745,False,False,False,False,False,326641.1376135058,18749201.299015235
9198,0.0,22.0,2.0,38.0,16300000,55.855071,37.6233666,False,False,False,True,False,325239.61208276113,12359105.259144923
9199,0.0,24.0,3.0,90.8,43420800,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,48495670.16920455
9200,0.0,22.0,2.0,57.8,16200000,55.8530506,37.6084328,False,False,False,False,False,350103.8001870672,20235999.65081248
9201,0.0,17.0,2.0,64.2,17972276,55.8646371,37.6044745,False,False,False,False,False,326641.1376135058,20970361.034787074
9202,0.0,29.0,3.0,69.2,43872800,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,36959255.239085406
9203,0.0,9.0,2.0,45.0,12500000,55.867403550000006,37.62019183446653,False,False,True,False,False,279097.5614911239,12559390.267100576
9204,0.0,38.0,4.0,135.8,121647331,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,72529867.9402861
9205,0.0,17.0,2.0,51.1,15489000,55.8494396,37.62544139670172,False,False,False,True,False,299605.62355407834,15309847.363613404
9206,0.0,24.0,2.0,94.1,41509900,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,50258178.00575053
9207,0.0,9.0,2.0,54.0,7600000,55.6022197,37.16621461920485,False,False,True,False,False,193438.80304145205,10445695.364238411
9209,0.0,7.0,3.0,94.3,39900000,55.8465503,37.6394712,False,False,True,False,False,455442.46909851447,42948224.835989915
9210,0.0,24.0,1.0,41.9,22155600,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,22378508.59129593
9211,0.0,18.0,2.0,66.0,11400000,55.93791185,37.85346378736264,False,False,False,True,False,175039.33476677496,11552596.094607148
9212,0.0,23.0,3.0,103.7,47176100,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,55385473.53024793
9214,0.0,24.0,1.0,40.3,21518700,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,21523959.337213032
9215,0.0,11.0,1.0,38.0,17499000,55.851743,37.6251832,False,False,True,False,False,305260.5491839496,11599900.868990084
9218,0.0,23.0,3.0,103.7,43961400,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,55385473.53024793
9219,0.0,29.0,4.0,91.3,61463160,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,48762716.81110545
9220,0.0,23.0,1.0,29.7,16416200,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,15862570.528913822
9221,0.0,18.0,2.0,49.1,18000000,55.84932005,37.62365785459244,False,False,False,False,False,311983.2932779506,15318379.699947376
9222,0.0,38.0,2.0,54.4,33183293,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,29054674.638818584
9224,0.0,24.0,1.0,48.4,24109600,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,25850114.936007712
9226,0.0,23.0,2.0,68.0,32228000,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,36318343.29852323
9227,0.0,18.0,1.0,32.2,8450000,55.8507877,37.6228657,False,False,True,False,False,316168.7365184093,10180633.31589278
9228,0.0,23.0,1.0,47.7,21951200,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,25476249.637346443
9229,0.0,9.0,2.0,38.0,14500000,55.8391438,37.66037567937637,False,False,False,True,False,318024.9809884112,12084949.277559625
9230,0.0,48.0,3.0,90.4,55351920,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,48282032.855683826
9231,0.0,48.0,2.0,60.7,28500000,55.840366,37.6364215,False,False,False,False,False,448994.03627810156,27253938.002080765
9232,0.0,38.0,4.0,173.8,152906285,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,92825412.72475497
9233,0.0,39.0,2.0,58.8,28500000,55.8397371,37.66655121272851,False,False,True,False,False,534093.2838018122,31404685.087546557
9234,0.0,38.0,1.0,39.1,27628060,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,20883047.39665086
9235,0.0,48.0,2.0,60.2,32007196,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,32152415.684869096
9237,0.0,29.0,3.0,77.3,44857190,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,41285410.83788008
9238,0.0,35.0,2.0,61.5,16499999,55.8389856,37.6613658,False,False,True,False,False,317022.6094534738,19496890.48138864
9239,0.0,23.0,3.0,90.0,42950000,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,48068395.5421631
9240,0.0,9.0,2.0,44.6,10980000,55.8498728,37.63511442563997,False,False,False,True,False,439622.3839928092,19607158.32607929
9241,0.0,23.0,1.0,32.4,16367600,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,17304622.395178717
9242,0.0,9.0,2.0,37.5,10100000,55.83420595,37.663347050584434,False,False,False,True,False,324435.5493288761,12166333.099832853
9243,0.0,23.0,1.0,41.1,19763600,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,21951233.964254484
9245,0.0,23.0,4.0,146.4,109121600,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,78191256.74858531
9246,0.0,17.0,2.0,58.0,16500000,55.86168135,37.609799953009286,False,False,True,False,False,335102.2380982391,19435929.80969787
9248,0.0,23.0,2.0,62.3,28500000,55.8478646,37.6298033,False,False,True,False,False,373432.4137703394,23264839.377892144
9249,0.0,23.0,2.0,62.6,33753600,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,33434239.565993447
9250,0.0,14.0,2.0,53.3,15600000,55.8625965,37.6078233,False,False,True,False,False,340454.640661543,18146232.34726024
9252,0.0,19.0,2.0,59.0,21000000,55.854051,37.6190329,False,False,True,False,False,318840.74208730605,18811603.783151057
9253,0.0,48.0,2.0,61.6,35105840,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,32900146.282191634
9255,0.0,23.0,1.0,37.8,22275200,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,20188726.1277085
9256,0.0,17.0,3.0,82.2,25990000,55.85251955,37.6432269374118,False,False,False,False,False,338804.378621071,27849719.922652036
9257,0.0,23.0,2.0,67.5,33207500,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,36051296.65662233
9259,0.0,38.0,1.0,36.7,28060820,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,19601223.51552651
9260,0.0,24.0,1.0,37.54,19900000,55.8557107,37.6379334,False,False,True,False,False,366038.96093932696,13741102.593662335
9261,0.0,23.0,3.0,78.5,40156500,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,41926322.778442256
9262,0.0,11.0,2.0,49.7,19990000,55.8499896,37.6196337,False,False,True,False,False,316235.0903680537,15716883.99129227
9263,0.0,23.0,2.0,62.6,31187000,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,33434239.565993447
9266,0.0,14.0,3.0,79.0,12990000,55.9299622,37.84990323708269,False,False,False,True,False,154542.24807278346,12208837.597749893
9267,0.0,48.0,4.0,132.1,119846668,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,70553722.7902194
9268,0.0,4.0,2.0,53.4,10650000,55.91754495,37.8882604161228,False,False,False,False,False,189302.27355130005,10108741.407639423
9269,0.0,48.0,2.0,65.2,34677728,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,34822882.103878155
9271,0.0,48.0,3.0,94.4,52354240,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,50418405.99089108
9273,0.0,23.0,2.0,60.8,29627200,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,32472871.655150183
9274,0.0,9.0,2.0,50.0,7500000,55.07784635,38.79377689174232,False,False,False,False,False,150000.0,7500000.0
9275,0.0,33.0,1.0,37.8,12873432,55.8646371,37.6044745,False,False,False,False,False,326641.1376135058,12347035.00179052
9277,0.0,23.0,3.0,89.9,38407500,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,48014986.21378292
9280,0.0,5.0,1.0,54.0,14600000,55.8345609,37.6458245,False,False,True,False,False,339357.0224427154,18325279.211906634
9281,0.0,23.0,1.0,43.1,21663800,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,23019420.53185811
9282,0.0,38.0,1.0,41.0,30508100,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,21897824.6358743
9283,0.0,9.0,3.0,54.0,15400000,55.8620152,37.61648005,False,False,True,False,False,266432.74564598827,14387368.264883365
9284,0.0,48.0,5.0,186.3,130237673,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,99501578.77227762
9285,0.0,5.0,1.0,27.4,5900000,55.5175801,37.0540094,False,False,False,False,False,201217.36134669892,5513355.70089955
9286,0.0,29.0,2.0,50.3,37091069,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,26864892.17523115
9288,0.0,33.0,2.0,48.5,15764779,55.8646371,37.6044745,False,False,False,False,False,326641.1376135058,15842095.174255032
9289,0.0,14.0,3.0,63.4,18500000,55.85335215,37.6620744930088,False,False,True,False,False,312295.66637563595,19799545.248215318
9291,0.0,17.0,2.0,49.1,12124562,55.84932005,37.62365785459244,False,False,True,False,False,311983.2932779506,15318379.699947376
9292,0.0,38.0,2.0,55.5,37123950,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,29642177.25100058
9293,0.0,18.0,2.0,33.0,13000000,55.84932005,37.62365785459244,False,False,False,False,False,311983.2932779506,10295448.67817237
9295,0.0,18.0,1.0,32.8,9200000,55.84905065,37.62427024866884,False,False,True,False,False,308806.2075614075,10128843.608014164
9296,0.0,23.0,4.0,127.9,65684800,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,68310530.99825178
9297,0.0,22.0,1.0,40.0,15300000,55.855071,37.6233666,False,False,True,False,False,325239.61208276113,13009584.483310446
9298,0.0,38.0,3.0,81.4,65541896,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,43475193.301467516
9299,0.0,18.0,2.0,50.6,15000000,55.8494396,37.62544139670172,False,False,True,False,False,299605.62355407834,15160044.551836364
9301,0.0,23.0,1.0,28.2,15879200,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,15061430.603211105
9302,0.0,18.0,2.0,52.3,11990000,55.85014405,37.62245752502677,False,False,True,False,False,316168.7365184093,16535624.919912804
9303,0.0,23.0,1.0,28.9,16933100,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,15435295.901872372
9304,0.0,48.0,3.0,89.4,51592740,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,47747939.57188202
9305,0.0,18.0,2.0,50.6,15000000,55.8204298,37.6178834,False,False,True,False,False,419428.4839998978,21223081.290394828
9306,0.0,23.0,1.0,44.7,26349500,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,23873969.78594101
9308,0.0,23.0,1.0,42.9,22465100,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,22912601.875097744
9309,0.0,22.0,1.0,39.1,15500000,55.855071,37.6233666,False,False,True,False,False,325239.61208276113,12716868.83243596
9310,0.0,23.0,2.0,69.7,31704400,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,37226301.88098631
9311,0.0,18.0,1.0,30.2,8200000,55.85014405,37.62245752502677,False,False,True,False,False,316168.7365184093,9548295.84285596
9312,0.0,23.0,1.0,49.3,25244400,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,26330798.891429342
9313,0.0,39.0,1.0,39.8,22500000,55.8397371,37.66655121272851,False,False,True,False,False,534093.2838018122,21256912.695312124
9314,0.0,33.0,2.0,51.5,16395231,55.8646371,37.6044745,False,False,False,False,False,326641.1376135058,16822018.58709555
9315,0.0,29.0,1.0,39.3,22700000,55.8336231,37.6369071,False,False,True,False,False,486110.05339496763,19104125.098422226
9316,0.0,23.0,1.0,33.1,19232500,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,17678487.693839986
9318,0.0,29.0,1.0,35.8,24371494,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,19120539.560104877
9320,0.0,2.0,1.0,31.7,3890000,55.54159679999999,37.1493195,False,False,True,False,False,152365.58565539212,4829989.06527593
9321,0.0,38.0,1.0,39.8,28580380,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,21256912.695312124
9323,0.0,23.0,2.0,60.2,31022400,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,32152415.684869096
9325,0.0,23.0,2.0,60.9,31198100,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,32526280.98353036
9327,0.0,29.0,1.0,37.6,27808960,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,20081907.47094814
9328,0.0,2.0,1.0,36.4,4990000,55.5347235,36.9914342,False,False,True,False,False,137087.9120879121,4990000.0
9329,0.0,23.0,1.0,38.4,21473600,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,20509182.09798959
9331,0.0,38.0,1.0,42.3,29491560,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,22592145.904816654
9333,0.0,48.0,3.0,94.7,54225220,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,50578633.97603162
9334,0.0,5.0,2.0,44.3,5950000,55.1022962,38.778171,False,False,False,True,False,142711.3117632305,6322111.111111111
9335,0.0,23.0,1.0,54.4,26747200,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,29054674.638818584
9336,0.0,12.0,1.0,29.3,6000000,55.9197776,37.8423498,False,False,False,True,False,190350.96891559823,5577283.389227028
9337,0.0,23.0,1.0,54.5,25542500,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,29108083.967198767
9338,0.0,4.0,1.0,35.0,6100000,55.91859765,37.88785308071702,False,False,True,False,False,182310.73937522873,6380875.878133005
9339,0.0,24.0,1.0,28.8,16932800,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,15381886.573492192
9340,0.0,17.0,1.0,32.5,6300000,55.94035655,37.87095734793789,False,False,False,True,False,169348.2934124456,5503819.535904482
9341,0.0,23.0,2.0,61.7,31975500,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,32953555.610571817
9342,0.0,9.0,2.0,50.5,6450000,55.53530585,37.22167395,False,False,False,True,False,142245.18079843203,7183381.630320817
9343,0.0,38.0,3.0,83.8,48360980,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,44757017.18259186
9346,0.0,4.0,1.0,36.0,6600000,55.93129775,37.88421613976911,False,False,True,False,False,180983.15160959025,6515393.457945249
9347,0.0,23.0,3.0,87.5,38787500,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,46733162.33265857
9348,0.0,17.0,1.0,30.7,6800000,55.905449,37.8665149,False,False,False,True,False,190005.72426148574,5833175.734827612
9349,0.0,38.0,2.0,58.0,40855200,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,30977410.46050511
9351,0.0,38.0,2.0,54.6,35812140,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,29161493.29557895
9353,0.0,23.0,2.0,68.0,31684000,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,36318343.29852323
9354,0.0,5.0,2.0,45.0,6800000,55.1023354,38.77851505,False,False,False,True,False,142711.3117632305,6422009.029345373
9355,0.0,23.0,1.0,41.0,22627000,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,21897824.6358743
9356,0.0,17.0,1.0,38.0,6980000,55.912072550000005,37.8554396835091,False,False,False,True,False,164439.25171628786,6248691.5652189385
9357,0.0,23.0,1.0,32.9,16781600,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,17571669.03707962
9358,0.0,5.0,1.0,31.8,7050000,55.92802955,37.885583700068864,False,False,True,False,False,180983.15160959025,5755264.22118497
9359,0.0,23.0,1.0,54.4,28161600,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,29054674.638818584
9361,0.0,23.0,1.0,43.8,21881000,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,23393285.830519374
9364,0.0,23.0,1.0,33.1,18901500,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,17678487.693839986
9365,0.0,9.0,1.0,35.1,11000000,55.86553275,37.62463907573632,False,False,True,False,False,277683.84701277385,9746703.030148363
9366,0.0,23.0,1.0,44.7,22997000,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,23873969.78594101
9367,0.0,16.0,2.0,49.8,13500000,55.8559461,37.61514680000001,False,False,True,False,False,326626.05635193846,16265977.606326533
9368,0.0,23.0,1.0,49.2,29572400,55.8397371,37.66655121272851,False,False,False,False,False,534093.2838018122,26277389.563049164
9369,0.0,22.0,2.0,60.4,26473320,55.8204298,37.6178834,False,False,False,False,False,419428.4839998978,25333480.433593825
9370,0.0,18.0,2.0,51.0,11500000,55.84932005,37.62365785459244,False,False,True,False,False,311983.2932779506,15911147.95717548
9371,0.0,25.0,3.0,82.9,28483444,55.8659576,37.6638944,False,False,False,False,False,372008.26853473723,30839485.461529717
9372,0.0,18.0,1.0,30.8,11350000,55.84932005,37.62365785459244,False,False,False,True,False,311983.2932779506,9609085.432960879
